duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,other_actors_facebook_likes,imdb_binned_score,critic_review_ratio,content_rating_G,content_rating_GP,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_TV-14,content_rating_TV-G,content_rating_TV-PG,content_rating_Unrated,content_rating_X
98.0,285.0,640000.0,84136909.0,267921,5.0,26000000.0,2004.0,7.2,1.85,0,15000.0,3,0.31369150779896016,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146.0,17000.0,22000.0,46836394.0,728685,3.0,25000000.0,1990.0,8.7,1.85,25000,1489.0,4,0.19413549039433772,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102.0,91.0,1000.0,47285499.0,26755,3.0,26000000.0,2003.0,5.0,2.35,542,1368.0,2,0.7596153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97.0,52.0,14000.0,47124400.0,49676,0.0,25000000.0,2005.0,6.6,2.35,0,2579.0,3,0.7071823204419889,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142.0,0.0,14000.0,44700000.0,537442,0.0,25000000.0,1983.0,8.3,2.35,19000,1308.0,4,0.172737955346651,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,176.0,742.0,44455658.0,36253,2.0,25000000.0,1997.0,6.7,1.85,0,1126.0,3,0.532608695652174,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219.0,973.0,1000.0,43984230.0,70274,0.0,23000000.0,1987.0,7.8,2.35,0,1043.0,3,0.5639097744360902,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109.0,175.0,24000.0,66489425.0,101977,3.0,25000000.0,2012.0,6.5,2.35,0,1469.0,3,1.6770186335403727,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,420.0,695.0,41067398.0,22748,2.0,25000000.0,1997.0,6.1,2.35,666,1220.0,3,0.7073170731707317,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158.0,0.0,272.0,40218903.0,372990,0.0,25000000.0,2007.0,8.1,2.35,16000,215.0,4,0.35953026196928634,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85.0,0.0,1000.0,39880476.0,12218,0.0,25000000.0,2002.0,5.2,2.35,187,1038.0,2,1.1515151515151516,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,0.0,971.0,39399750.0,5674,0.0,25000000.0,2003.0,5.6,2.35,329,865.0,2,1.2857142857142858,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86.0,92.0,744.0,38230435.0,29661,3.0,25000000.0,2002.0,5.8,1.85,0,955.0,2,0.45251396648044695,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.0,42.0,2000.0,39008741.0,44838,0.0,25000000.0,2005.0,6.6,2.35,0,1870.0,3,0.39461883408071746,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.0,20.0,5000.0,36833473.0,53126,1.0,25000000.0,2001.0,6.6,2.35,0,1760.0,3,0.4566929133858268,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,29.0,15000.0,48237389.0,63969,1.0,25000000.0,2008.0,5.5,2.35,0,1668.0,2,1.0238095238095237,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.0,23.0,1000.0,36310118.0,13194,1.0,20000000.0,2005.0,5.5,2.35,671,1104.0,2,1.2203389830508475,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.0,44.0,4000.0,36447959.0,35833,0.0,25000000.0,2014.0,7.0,2.39,10000,1141.0,3,1.5729166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97.0,176.0,12000.0,45089048.0,86251,3.0,25000000.0,2014.0,6.5,2.35,58000,21000.0,3,0.7615384615384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.0,29.0,14000.0,35990505.0,48095,1.0,20000000.0,2003.0,5.8,2.35,0,1742.0,2,0.3402061855670103,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104.0,108.0,296.0,35143332.0,45102,0.0,17000000.0,2003.0,5.6,2.35,0,447.0,2,0.5284810126582279,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,7.0,1000.0,35000629.0,74622,1.0,25000000.0,2007.0,5.6,1.85,0,1002.0,2,0.8466666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,43.0,5000.0,34604054.0,34942,2.0,30000000.0,2003.0,5.8,2.35,1000,1050.0,2,0.5891891891891892,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,335.0,11000.0,41597830.0,102123,3.0,25000000.0,2002.0,7.6,1.85,0,1107.0,3,0.2636363636363636,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.0,99.0,17000.0,33687630.0,116762,0.0,20000000.0,2006.0,6.4,1.85,0,1960.0,3,0.3486590038314176,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90.0,68.0,328.0,32553210.0,88714,0.0,25000000.0,2007.0,6.3,1.85,0,232.0,3,0.6425531914893617,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97.0,27.0,601.0,31526393.0,22243,0.0,25000000.0,2004.0,4.6,2.35,686,1065.0,2,0.6527777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144.0,0.0,15000.0,41229.0,14612,6.0,25500000.0,2013.0,6.5,2.35,0,1705.0,3,2.2195121951219514,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,59.0,49000.0,31655091.0,87331,0.0,30000000.0,2007.0,7.5,2.35,18000,1105.0,3,0.4065934065934066,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124.0,159.0,288.0,30012990.0,75973,1.0,25000000.0,1998.0,7.5,1.85,0,489.0,3,0.34474327628361856,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89.0,31.0,285.0,32368960.0,39768,0.0,25000000.0,1998.0,5.3,1.85,0,152.0,2,0.3904109589041096,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160.0,130.0,469.0,14500000.0,25019,0.0,25000000.0,1970.0,7.5,2.35,0,665.0,3,0.4968553459119497,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,14.0,1000.0,29247405.0,28377,1.0,25000000.0,1997.0,3.3,1.85,0,600.0,1,0.12643678160919541,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87.0,234.0,904.0,30538669.0,60202,3.0,20000000.0,2011.0,5.7,1.85,0,925.0,2,1.280701754385965,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,82.0,756.0,25615792.0,10161,0.0,25000000.0,2009.0,3.5,1.85,657,1284.0,1,1.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142.0,0.0,11000.0,28341469.0,1689764,0.0,25000000.0,1994.0,9.3,1.85,108000,1206.0,4,0.04802123552123552,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,23.0,460.0,25590119.0,19699,0.0,21150000.0,2001.0,4.8,1.85,387,604.0,2,0.5966386554621849,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117.0,101.0,13000.0,24944213.0,63459,2.0,27000000.0,1996.0,6.9,2.35,3000,1595.0,3,0.33513513513513515,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111.0,81.0,3000.0,33631221.0,48559,1.0,25000000.0,2014.0,6.0,2.35,0,652.0,2,1.206896551724138,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121.0,53.0,19000.0,37738400.0,67797,3.0,25000000.0,2013.0,7.3,2.35,30000,19000.0,3,1.1298245614035087,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,3.0,90.0,24381334.0,19737,2.0,20000000.0,2005.0,6.0,1.85,901,117.0,2,0.8271604938271605,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,13.0,618.0,21835784.0,58297,3.0,30000000.0,2005.0,6.6,1.85,0,337.0,3,0.6956521739130435,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106.0,452.0,20000.0,15785632.0,32507,3.0,23000000.0,2016.0,7.5,2.35,15000,873.0,3,1.815126050420168,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136.0,0.0,18000.0,21554585.0,36108,0.0,25000000.0,1998.0,6.9,1.85,0,17000.0,3,0.44036697247706424,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,19.0,40000.0,22200000.0,41310,3.0,25000000.0,1994.0,6.8,1.85,0,10977.0,3,0.37606837606837606,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97.0,41.0,11000.0,23527955.0,74691,1.0,25000000.0,2010.0,6.4,2.35,0,1292.0,3,1.290909090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99.0,24.0,3000.0,24042490.0,40776,1.0,25000000.0,2010.0,5.6,1.85,10000,596.0,2,1.192,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,5.0,26000.0,22466994.0,72673,0.0,25000000.0,2007.0,6.3,2.35,0,5874.0,3,0.7168674698795181,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,0.0,11000.0,17791031.0,109855,0.0,25000000.0,2002.0,7.3,2.35,0,974.0,3,0.28265765765765766,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,17.0,13000.0,17718223.0,162067,5.0,25000000.0,2004.0,6.6,1.85,0,994.0,3,0.2911392405063291,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,70.0,462.0,15361537.0,12263,0.0,13000000.0,2002.0,4.6,1.85,564,667.0,2,0.4393939393939394,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90.0,176.0,931.0,16647384.0,8398,1.0,26000000.0,2006.0,5.1,2.35,498,1664.0,2,1.3035714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107.0,21.0,967.0,16118077.0,5817,0.0,25000000.0,1988.0,5.6,1.85,377,1185.0,2,0.7567567567567568,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,48.0,940.0,15091542.0,4086,2.0,25000000.0,1996.0,5.3,2.35,246,971.0,2,0.8636363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,0.0,577.0,15331289.0,22289,1.0,20000000.0,2005.0,7.5,1.85,0,522.0,3,0.8113207547169812,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115.0,219.0,902.0,15045676.0,76303,1.0,16000000.0,2009.0,5.6,2.35,0,1095.0,2,0.7632978723404256,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93.0,27.0,960.0,17427926.0,60062,0.0,8000000.0,2008.0,5.9,2.35,0,713.0,2,0.6638176638176638,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,154.0,774.0,14983572.0,9361,1.0,25000000.0,2000.0,4.7,1.85,378,1039.0,2,0.5308641975308642,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107.0,0.0,798.0,14637490.0,16411,2.0,25000000.0,2010.0,4.8,2.35,0,629.0,2,1.1764705882352942,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,42.0,355.0,14589444.0,171151,2.0,25000000.0,2004.0,6.8,1.85,0,266.0,3,0.24561403508771928,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,17.0,900.0,14095303.0,15814,1.0,25000000.0,1996.0,5.4,2.35,503,464.0,2,0.7352941176470589,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85.0,54.0,985.0,13973532.0,11211,1.0,25000000.0,2002.0,5.1,1.85,215,1092.0,2,0.5652173913043478,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132.0,241.0,27000.0,1865774.0,87682,2.0,30000000.0,2015.0,7.0,2.35,43000,305.0,3,1.4942528735632183,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,82.0,874.0,13920741.0,59900,5.0,20000000.0,2007.0,6.7,2.35,0,866.0,3,0.7449664429530202,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90.0,160.0,963.0,18860403.0,20823,0.0,25000000.0,2011.0,4.0,1.85,0,1788.0,1,1.7769230769230768,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145.0,317.0,876.0,13038660.0,16995,1.0,25000000.0,1999.0,7.3,1.85,0,289.0,3,0.6073619631901841,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,425.0,3000.0,28831145.0,39357,1.0,25000000.0,2014.0,6.8,2.35,14000,614.0,3,1.407079646017699,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,365.0,338.0,26005908.0,15531,0.0,25000000.0,1985.0,6.1,2.35,0,387.0,3,0.8412698412698413,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122.0,0.0,18000.0,11538204.0,23696,0.0,25000000.0,2010.0,7.0,2.35,0,1939.0,3,1.474074074074074,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107.0,308.0,13000.0,11008432.0,43903,0.0,25000000.0,2005.0,7.1,1.85,5000,1819.0,3,0.6134020618556701,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127.0,36.0,562.0,12188642.0,21098,7.0,26000000.0,2015.0,6.9,2.35,0,898.0,3,2.142857142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99.0,0.0,400.0,11100000.0,92464,1.0,25000000.0,1986.0,7.3,2.35,19000,275.0,3,0.5438066465256798,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104.0,8.0,172.0,26005908.0,5525,2.0,17000000.0,2012.0,6.3,2.35,853,28.0,3,5.2727272727272725,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140.0,149.0,27000.0,13651662.0,332276,1.0,25000000.0,2011.0,8.2,2.35,77000,1379.0,4,0.6167315175097277,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133.0,277.0,25000.0,11030963.0,24145,2.0,28000000.0,1996.0,7.1,1.85,0,22000.0,3,0.4731182795698925,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271.0,33.0,854.0,10769960.0,21940,0.0,25000000.0,1993.0,7.7,1.85,0,953.0,3,0.0859375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112.0,108.0,23000.0,10911750.0,17757,2.0,25000000.0,2008.0,6.5,1.85,982,19000.0,3,1.4444444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,79.0,16000.0,10719367.0,7909,3.0,25000000.0,2002.0,4.9,2.35,261,11956.0,2,0.4585987261146497,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,57.0,181.0,10114315.0,18693,0.0,25000000.0,1999.0,6.4,2.35,0,243.0,3,0.37433155080213903,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92.0,30.0,941.0,49122319.0,47169,0.0,14000000.0,2012.0,5.9,2.35,17000,768.0,2,1.6296296296296295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.0,121.0,3000.0,10070000.0,5668,3.0,25000000.0,1996.0,6.2,1.85,491,978.0,3,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110.0,37.0,10000.0,10324441.0,27117,1.0,25000000.0,2011.0,5.8,2.35,7000,1094.0,2,1.3571428571428572,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.0,529.0,442.0,7156933.0,14581,0.0,25000000.0,2006.0,6.7,1.85,348,426.0,3,1.9189189189189189,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,22.0,174.0,9286314.0,4972,1.0,17000000.0,1991.0,5.9,1.85,0,252.0,2,0.43548387096774194,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111.0,214.0,10000.0,56692.0,177401,2.0,25000000.0,2009.0,7.3,2.35,32000,12000.0,3,0.7043650793650794,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117.0,71.0,433.0,26005908.0,3334,1.0,25000000.0,1984.0,4.8,2.35,739,96.0,2,0.40384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95.0,32.0,843.0,5654777.0,4875,3.0,25000000.0,2005.0,4.1,2.35,206,917.0,2,1.1923076923076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95.0,6.0,849.0,5516708.0,11375,2.0,25000000.0,2001.0,4.9,1.85,295,1089.0,2,0.9560439560439561,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127.0,79.0,12000.0,5128124.0,44198,1.0,25000000.0,2005.0,7.9,2.35,11000,556.0,3,0.50199203187251,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.0,160.0,852.0,34014398.0,115650,0.0,33000000.0,2006.0,5.6,2.35,4000,1011.0,2,0.2758954501452081,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,54.0,6000.0,4064333.0,24790,0.0,25000000.0,1995.0,5.2,2.35,0,1842.0,2,0.3468208092485549,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,2.0,927.0,4006906.0,3229,7.0,15000000.0,2005.0,4.1,1.85,83,1719.0,2,1.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121.0,353.0,45.0,3073392.0,59462,0.0,25000000.0,2008.0,6.6,1.85,0,48.0,3,0.7633333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,892.0,783.0,1550000.0,30628,2.0,25000000.0,2005.0,2.9,2.35,937,1087.0,1,0.3036093418259023,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,2000.0,14000.0,26005908.0,96480,3.0,25000000.0,2011.0,7.2,2.35,21000,11132.0,3,2.0773480662983426,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,460.0,14000.0,871527.0,14982,2.0,25000000.0,2005.0,6.5,2.35,507,1490.0,3,0.7578125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91.0,80.0,473.0,12495865.0,7100,0.0,20000000.0,2012.0,6.8,2.35,0,62.0,3,2.085714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117.0,162.0,2000.0,777423.0,5841,0.0,25000000.0,1998.0,7.2,2.35,942,1623.0,3,0.49122807017543857,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107.0,0.0,962.0,1186957.0,9264,3.0,25000000.0,2008.0,6.8,2.35,0,506.0,3,2.318840579710145,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131.0,911.0,5000.0,85433.0,69676,2.0,13500000.0,2013.0,7.8,2.35,31000,466.0,3,0.9465648854961832,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122.0,0.0,12000.0,1697956.0,64944,2.0,20000000.0,2009.0,6.7,1.85,6000,870.0,3,1.320754716981132,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,4.0,783.0,26005908.0,5385,2.0,20000000.0,2010.0,6.1,2.35,0,1351.0,3,2.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134.0,0.0,541.0,183662.0,18395,6.0,25000000.0,2010.0,7.1,2.35,0,265.0,3,2.4583333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117.0,138.0,908.0,134904.0,2395,9.0,25000000.0,2010.0,5.7,1.78,636,997.0,2,2.8823529411764706,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,0.0,44.0,26005908.0,753,0.0,25000000.0,2009.0,2.9,2.35,90,9.0,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0,0.0,21.0,26005908.0,891,0.0,25000000.0,2010.0,5.2,2.35,200,22.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138.0,0.0,13000.0,16969390.0,80861,4.0,25000000.0,2013.0,5.3,2.35,24000,12000.0,2,0.7795823665893271,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121.0,9.0,1000.0,26005908.0,34338,2.0,25000000.0,2011.0,6.2,2.35,0,1390.0,3,0.883495145631068,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134.0,27.0,279.0,26005908.0,5911,2.0,25000000.0,1970.0,7.3,2.35,690,215.0,3,0.21052631578947367,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,3.0,79.0,129115.0,5900,2.0,25000000.0,2014.0,6.5,2.35,0,123.0,3,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,535.0,668.0,26005908.0,1084,0.0,25000000.0,2014.0,4.1,2.35,437,934.0,2,0.6363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.0,350.0,18000.0,34700000.0,52846,2.0,14000000.0,1988.0,7.7,1.85,0,17418.0,3,0.35664335664335667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137.0,179.0,17000.0,717753.0,33107,4.0,25000000.0,2012.0,6.1,2.35,27000,14000.0,3,1.96875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119.0,12000.0,12000.0,109713132.0,61621,5.0,25000000.0,1986.0,7.3,2.35,0,1307.0,3,0.4840182648401826,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139.0,13000.0,13000.0,70269171.0,162130,0.0,24000000.0,2006.0,7.2,1.85,0,1144.0,3,0.29625779625779625,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114.0,19.0,1000.0,28772222.0,33958,1.0,105000000.0,2015.0,5.3,2.35,37000,1745.0,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,0.0,865.0,101334374.0,124941,5.0,24000000.0,1997.0,6.1,2.35,0,1072.0,3,0.39959016393442626,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,149.0,20000.0,1512815.0,8885,0.0,25000000.0,2016.0,5.8,2.35,0,1056.0,2,2.1964285714285716,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,167.0,966.0,65182182.0,15310,8.0,24000000.0,2014.0,5.7,2.35,3000,1483.0,2,1.368421052631579,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98.0,36.0,13000.0,57262492.0,90374,4.0,24000000.0,2000.0,6.7,1.85,0,2900.0,3,0.4056603773584906,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,71.0,967.0,80000000.0,51459,0.0,8200000.0,1984.0,6.5,1.85,0,759.0,3,0.5309734513274337,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88.0,480.0,8000.0,74608545.0,185258,4.0,24000000.0,2003.0,7.2,2.35,0,1406.0,3,0.30445544554455445,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137.0,0.0,12000.0,41895491.0,63274,1.0,24000000.0,1991.0,7.6,1.85,12000,604.0,3,0.49411764705882355,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,41.0,45000.0,39989008.0,55398,2.0,24000000.0,1998.0,4.6,2.35,891,1970.0,2,0.29904306220095694,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115.0,597.0,893.0,32662299.0,16469,1.0,24000000.0,2000.0,6.9,1.85,0,1451.0,3,0.38545454545454544,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101.0,0.0,218.0,31452765.0,149835,7.0,24000000.0,2008.0,6.6,1.85,0,308.0,3,1.0164609053497942,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,119.0,11000.0,25167270.0,30119,4.0,24000000.0,2000.0,6.3,2.35,455,857.0,3,0.5931558935361216,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,293.0,18000.0,32416109.0,109620,0.0,25000000.0,2009.0,6.2,2.35,15000,12939.0,3,1.0111940298507462,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,269.0,1000.0,20218.0,5431,2.0,24000000.0,2001.0,5.3,2.35,204,873.0,2,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127.0,446.0,11000.0,28871190.0,125421,0.0,24000000.0,1999.0,7.3,1.85,0,1898.0,3,0.34545454545454546,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,126.0,2000.0,16964743.0,22844,1.0,24000000.0,2004.0,5.6,2.35,876,1875.0,2,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87.0,25.0,1000.0,16290976.0,14637,0.0,24000000.0,1999.0,6.2,1.85,619,1281.0,3,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,0.0,738.0,13000000.0,10895,0.0,24000000.0,1978.0,5.2,1.85,0,522.0,2,0.21333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,48.0,1000.0,12372410.0,11709,1.0,24000000.0,2000.0,5.3,1.85,650,1897.0,2,0.504950495049505,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.0,41.0,512.0,8427204.0,10100,0.0,24000000.0,1999.0,5.4,2.35,153,678.0,2,1.2372881355932204,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89.0,41.0,2000.0,9639242.0,16437,0.0,24000000.0,2011.0,4.9,1.85,0,1847.0,2,2.485294117647059,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88.0,192.0,3000.0,25003072.0,72552,0.0,24000000.0,2010.0,5.5,2.35,13000,1706.0,2,0.9759358288770054,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118.0,18000.0,18000.0,6144806.0,12821,1.0,23000000.0,2004.0,6.7,2.35,0,5286.0,3,0.45564516129032256,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93.0,9.0,23000.0,4308981.0,2265,2.0,24000000.0,1998.0,3.9,2.35,839,538.0,1,0.4864864864864865,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,18.0,742.0,669276.0,2541,0.0,28000000.0,1993.0,7.2,2.35,408,156.0,3,0.2127659574468085,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,6.0,22000.0,42880.0,2919,3.0,24000000.0,2004.0,5.1,1.85,181,1052.0,2,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.0,88.0,12000.0,23225911.0,80574,1.0,24000000.0,2010.0,6.5,2.35,12000,1560.0,3,1.2484076433121019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119.0,6000.0,23000.0,4710455.0,214091,0.0,24000000.0,2004.0,8.2,1.85,13000,1135.0,4,0.6424242424242425,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88.0,181.0,15000.0,75590286.0,386217,4.0,23600000.0,2009.0,7.7,2.35,26000,13011.0,3,0.8047016274864376,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201.0,0.0,6000.0,218051260.0,316020,0.0,207000000.0,2005.0,7.2,2.35,0,1002.0,3,0.1703590527119939,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90.0,153.0,11000.0,161487252.0,119450,0.0,20000000.0,1998.0,6.1,1.85,0,1427.0,3,0.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127.0,883.0,11000.0,290158751.0,837759,0.0,18000000.0,1980.0,8.8,2.35,17000,945.0,4,0.2477777777777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.0,0.0,10000.0,65807024.0,172405,0.0,19000000.0,1995.0,6.8,1.85,0,589.0,3,0.3103448275862069,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85.0,119.0,3000.0,86930411.0,83269,6.0,23000000.0,1991.0,6.8,1.85,0,492.0,3,0.4942528735632184,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98.0,70.0,1000.0,53302314.0,181058,1.0,23000000.0,2000.0,6.7,1.85,0,1438.0,3,0.31305637982195844,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,0.0,33000.0,40962534.0,188652,1.0,12500000.0,2011.0,7.1,2.35,22000,23000.0,3,1.4618055555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112.0,123.0,14000.0,39235088.0,193962,0.0,23000000.0,2000.0,7.1,2.35,5000,1778.0,3,0.26583850931677017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,956.0,20000.0,27338033.0,19709,3.0,23000000.0,2001.0,6.1,1.85,0,650.0,3,0.5508982035928144,0,0,0,0,0,0,1,0,0,0,0,0,0,0
